replayId,winnerPlayerIndex,turns,actions,mapId,isStd,isBoot,mapName,winnerCoName,winnerUserName
5648,1,21,1110,186,False,True,Settles as Still Water,Mira,BWAVE
5646,2,7,149,186,False,True,Settles as Still Water,Brenner,BWAVE
5540,1,11,366,186,False,True,Settles as Still Water,Lin,HoshiNoKoe13
5528,1,12,452,186,False,True,Settles as Still Water,Tabitha,Ndrangheta'
5497,2,28,1525,186,False,False,Settles as Still Water,Caulder,IDSSleeperAgent
5483,2,24,1288,186,False,False,Settles as Still Water,Mira,Ritmo
5395,1,11,379,186,False,True,Settles as Still Water,Will,Chan ' tcho
5391,1,20,954,186,False,False,Settles as Still Water,Brenner,Barondoctor
5373,2,18,799,186,False,True,Settles as Still Water,Brenner,chichote
5339,1,18,875,186,False,False,Settles as Still Water,Lin,Lordofcold
5276,1,19,742,186,False,True,Settles as Still Water,Tabitha,Nanao
5261,2,16,724,186,False,False,Settles as Still Water,Hawk,Tee Lord
5252,1,24,1045,186,False,False,Settles as Still Water,Will,Heroes
5245,2,25,1418,186,False,False,Settles as Still Water,Brenner,Lammle
5244,1,19,962,186,False,False,Settles as Still Water,Isabella,BWAVE
5201,2,19,936,186,False,False,Settles as Still Water,Lin,Lordofcold
5189,2,16,591,186,False,False,Settles as Still Water,Tabitha,Nanao
5169,2,17,775,186,False,False,Settles as Still Water,Will,Adnavacake
5129,2,20,1030,186,False,False,Settles as Still Water,Brenner,Ghancc
5031,2,20,1015,186,False,False,Settles as Still Water,Mira,Ghancc
4971,1,19,975,186,False,False,Settles as Still Water,Grat,Feda
4938,1,25,1415,186,False,False,Settles as Still Water,Greyfield,Pistolaceo
4935,1,27,1529,186,False,False,Settles as Still Water,Gage,Red-One
4918,2,16,677,186,False,True,Settles as Still Water,Tabitha,King Arthur
4850,1,25,1323,186,False,False,Settles as Still Water,Brenner,Nonova
4804,2,20,968,186,False,False,Settles as Still Water,Will,Feda
4762,2,6,110,186,False,True,Settles as Still Water,Brenner,Aidan
4733,1,13,508,186,False,False,Settles as Still Water,Brenner,Tee Lord
4723,1,26,1546,186,False,False,Settles as Still Water,Mira,Tayufa
4719,1,16,664,186,False,False,Settles as Still Water,Tabitha,Nanao
4711,2,15,661,186,False,False,Settles as Still Water,Isabella,zielinskigr
4704,2,25,1402,186,False,True,Settles as Still Water,Gage,Red-One
4659,2,27,1474,186,False,False,Settles as Still Water,Caulder,MihoNishizumi
4656,2,14,533,186,False,False,Settles as Still Water,Hawk,Nanao
4624,1,25,1413,186,False,False,Settles as Still Water,Grat,Villefort
4603,2,6,115,186,False,True,Settles as Still Water,Penny,joebrooklyn39
4600,2,18,776,186,False,False,Settles as Still Water,Tabitha,TheManCalledBen
4597,1,14,610,186,False,True,Settles as Still Water,Brenner,Tee Lord
4566,1,18,955,186,False,False,Settles as Still Water,Caulder,Average__Joe
4517,1,19,1014,186,False,False,Settles as Still Water,Isabella,Brandon_Burgh
4509,1,23,1215,186,False,False,Settles as Still Water,Tabitha,Tee Lord
4471,2,18,814,186,False,True,Settles as Still Water,Lin,Lordofcold
4455,2,26,1365,186,False,False,Settles as Still Water,Lin,zielinskigr
4380,2,18,828,186,False,False,Settles as Still Water,Tabitha,Zerobillion
4281,1,19,933,186,False,False,Settles as Still Water,Tabitha,Tee Lord
4238,2,6,114,186,False,True,Settles as Still Water,Mira,TMQs
4179,1,15,706,186,False,False,Settles as Still Water,Brenner,Aidan
4160,2,16,701,186,False,True,Settles as Still Water,Brenner,PhantomFullForce
4044,2,19,873,186,False,False,Settles as Still Water,Brenner,Barondoctor
3943,2,24,1232,186,False,False,Settles as Still Water,Lee,d_def
3896,1,9,255,186,False,True,Settles as Still Water,Lin,Pop Tart
3892,2,12,404,186,False,True,Settles as Still Water,Waylon,Venusaur03
3781,1,12,458,186,False,True,Settles as Still Water,Gage,Geko
3627,2,14,513,186,False,True,Settles as Still Water,Brenner,SparkFox
3553,2,7,153,186,False,True,Settles as Still Water,Tinker,Chan ' tcho
3520,2,17,676,186,False,False,Settles as Still Water,Penny,Zerobillion
3495,1,17,821,186,False,False,Settles as Still Water,Lin,Lordofcold
3490,2,14,550,186,False,False,Settles as Still Water,Lin,Lordofcold
3371,2,24,1333,186,False,False,Settles as Still Water,Forsythe,Maleous
3366,1,23,1191,186,False,False,Settles as Still Water,Forsythe,Lordofcold
6035,1,21,1060,108,True,False,Coast Assault,Brenner,DM11
5894,1,6,126,108,True,True,Coast Assault,Lin,SparkFox
5825,2,8,193,108,True,False,Coast Assault,Penny,Ndrangheta'
5759,2,6,110,108,True,True,Coast Assault,Will,Chan ' tcho
5622,1,20,779,108,True,False,Coast Assault,Tabitha,Nanao
5606,1,27,1157,108,True,False,Coast Assault,Lin,Barondoctor
5544,2,12,364,108,True,False,Coast Assault,Grat,HoshiNoKoe13
5452,1,30,1319,108,True,False,Coast Assault,Forsythe,Tayufa
5443,1,13,499,108,True,False,Coast Assault,Lin,Feda
5313,2,19,800,108,True,False,Coast Assault,Isabella,SparkFox
5257,1,19,702,108,True,False,Coast Assault,Gage,Draco
5256,2,16,598,108,True,False,Coast Assault,Will,Lordofcold
5217,2,12,381,108,True,False,Coast Assault,Penny,Jonsey
5190,1,12,382,108,True,False,Coast Assault,Will,sarastro
5124,1,22,935,108,True,False,Coast Assault,Lin,ePiiC PaNiiC
5103,1,14,471,108,True,False,Coast Assault,Forsythe,Shrcker
5098,1,20,879,108,True,False,Coast Assault,Brenner,Nanao
5078,2,17,710,108,True,False,Coast Assault,Penny,BusterBeachside
5043,2,20,725,108,True,False,Coast Assault,Zhaotiantong,GM667_
4996,2,16,569,108,True,False,Coast Assault,Brenner,Nanao
4978,2,10,252,108,True,True,Coast Assault,Hawk,Chopstix
4914,2,20,919,108,True,False,Coast Assault,Lin,不是icy
4822,1,28,1211,108,True,False,Coast Assault,Hawk,ePiiC PaNiiC
4781,1,20,797,108,True,False,Coast Assault,Forsythe,PhantomFullForce
4759,2,15,460,108,True,True,Coast Assault,Penny,Nanao
4682,1,17,633,108,True,False,Coast Assault,Caulder,Nanao
4648,1,10,297,108,True,True,Coast Assault,Will,TMQs
4611,1,13,455,108,True,False,Coast Assault,Lin,Mahizzle
4606,2,12,359,108,True,True,Coast Assault,Tabitha,ReZurRekt843
4569,1,15,551,108,True,False,Coast Assault,Hawk,Chopstix
4556,1,11,322,108,True,False,Coast Assault,Zhaotiantong,JTQWN
4551,1,7,171,108,True,False,Coast Assault,Zhaotiantong,JTQWN
4450,2,14,473,108,True,False,Coast Assault,Will,Plague
4436,2,20,827,108,True,False,Coast Assault,Penny,FindMyNeotank
4411,2,6,107,108,True,True,Coast Assault,Forsythe,JTQWN
4350,2,10,278,108,True,True,Coast Assault,Penny,Curiosity
4333,1,18,723,108,True,True,Coast Assault,Tabitha,Penny!
4327,1,13,449,108,True,False,Coast Assault,Zhaotiantong,Penny!
4325,1,16,630,108,True,False,Coast Assault,Penny,BusterBeachside
4307,1,18,628,108,True,False,Coast Assault,Isabella,Fluttyx
4274,1,14,491,108,True,False,Coast Assault,Tabitha,Zerobillion
4248,1,14,535,108,True,False,Coast Assault,Penny,FindMyNeotank
4246,2,8,187,108,True,False,Coast Assault,Penny,ePiiC PaNiiC
4219,2,12,382,108,True,True,Coast Assault,Tabitha,NMX2
4216,2,15,548,108,True,False,Coast Assault,Tabitha,NMX2
4175,1,13,456,108,True,False,Coast Assault,Brenner,DM11
4147,2,14,429,108,True,True,Coast Assault,Grat,Nuclear Rat
4116,2,15,564,108,True,False,Coast Assault,Brenner,Profeta7
4104,2,21,1011,108,True,False,Coast Assault,Tabitha,FindMyNeotank
4033,0,16,674,108,True,False,Coast Assault,,
4013,2,9,221,108,True,True,Coast Assault,Gage,Comcap
3968,2,22,1009,108,True,False,Coast Assault,Zhaotiantong,FindMyNeotank
3966,1,26,1235,108,True,False,Coast Assault,Brenner,FindMyNeotank
3949,2,10,272,108,True,True,Coast Assault,Tinker,Airmaster
3878,2,22,1006,108,True,False,Coast Assault,Brenner,Mauwus
3839,2,15,569,108,True,True,Coast Assault,Zhaotiantong,FindMyNeotank
3825,2,8,188,108,True,True,Coast Assault,Brenner,King Arthur
3800,2,16,611,108,True,False,Coast Assault,Forsythe,DM11
3789,2,7,138,108,True,False,Coast Assault,Tabitha,ePiiC PaNiiC
3760,2,11,309,108,True,False,Coast Assault,Grat,twan
3696,1,13,498,108,True,False,Coast Assault,Mira,Wellaran
3614,1,14,540,108,True,False,Coast Assault,Brenner,Deejus
3472,1,14,472,108,True,False,Coast Assault,Tabitha,Deejus
3427,2,10,271,108,True,False,Coast Assault,Mira,Krolan
3406,1,16,670,108,True,False,Coast Assault,Mira,Zerobillion
3373,1,15,580,108,True,False,Coast Assault,Lee,Rush_FTK
3365,1,15,587,108,True,True,Coast Assault,Gage,overlordto12
3327,1,12,431,108,True,False,Coast Assault,Caulder,Zerobillion
3311,1,16,609,108,True,False,Coast Assault,Hawk,JustABadGuy
3310,2,6,107,108,True,True,Coast Assault,Penny,DaGinga
3180,1,15,550,108,True,False,Coast Assault,Zhaotiantong,Krolan
3153,1,27,1334,108,True,False,Coast Assault,Caulder,CommanderLuciel
3088,2,22,999,108,True,False,Coast Assault,Mira,Rush_FTK
2971,2,13,437,108,True,False,Coast Assault,Penny,不是icy
2952,1,15,558,108,True,True,Coast Assault,Zhaotiantong,Monsters_vs_MyDad
2912,1,15,540,108,True,False,Coast Assault,Tabitha,Aimline
2881,2,11,333,108,True,False,Coast Assault,Hawk,Frodoor
2871,1,11,374,108,True,False,Coast Assault,Isabella,Fluhfie
2784,2,14,481,108,True,False,Coast Assault,Caulder,Frodoor
2767,2,13,442,108,True,False,Coast Assault,Brenner,Sir Biggles
2766,1,18,736,108,True,False,Coast Assault,Caulder,Rush_FTK
2739,2,10,274,108,True,False,Coast Assault,Zhaotiantong,Monsters_vs_MyDad
2650,2,13,428,108,True,False,Coast Assault,Lin,Chan ' tcho
2647,1,20,790,108,True,False,Coast Assault,Brenner,Alex
2556,1,20,828,108,True,False,Coast Assault,Lin,ePiiC PaNiiC
2530,2,18,698,108,True,False,Coast Assault,Tabitha,ePiiC PaNiiC
2529,2,16,614,108,True,False,Coast Assault,Brenner,Maleous
2477,1,13,464,108,True,False,Coast Assault,Forsythe,CommanderLuciel
2472,1,11,326,108,True,True,Coast Assault,Caulder,ePiiC PaNiiC
2468,2,17,644,108,True,False,Coast Assault,Caulder,ePiiC PaNiiC
2442,1,12,396,108,True,False,Coast Assault,Brenner,N0o2
2414,1,10,278,108,True,True,Coast Assault,Tasha,N0o2
2373,2,17,684,108,True,False,Coast Assault,Isabella,Fluhfie
2307,1,14,524,108,True,False,Coast Assault,Tabitha,不是icy
2084,1,13,489,108,True,False,Coast Assault,Tabitha,不是icy
6002,2,15,508,62,False,False,Requiem,Forsythe,Ritmo
5900,2,28,1198,62,False,False,Requiem,Penny,Ndrangheta'
5714,2,16,517,62,False,False,Requiem,Brenner,Ritmo
5698,2,14,438,62,False,False,Requiem,Hawk,Nonova
5653,1,19,642,62,False,False,Requiem,Hawk,Tee Lord
5628,1,14,456,62,False,True,Requiem,Tabitha,BWAVE
5612,1,7,150,62,False,True,Requiem,Gage,PhantomFullForce
5555,1,18,582,62,False,False,Requiem,Caulder,CuntSlayer
5545,2,11,221,62,False,True,Requiem,Tasha,garbage
5484,2,20,717,62,False,False,Requiem,Tabitha,BWAVE
5469,2,9,211,62,False,True,Requiem,Lin,Mike Zack
5378,1,47,1975,62,False,False,Requiem,Grat,SparkFox
5315,2,18,624,62,False,False,Requiem,Forsythe,Lordofcold
5249,2,15,510,62,False,False,Requiem,Lin,Mike Zack
5195,2,17,573,62,False,False,Requiem,Brenner,Mahizzle
5158,1,15,518,62,False,False,Requiem,Brenner,Dyslexic Lizard
5147,1,9,224,62,False,False,Requiem,Brenner,Airmaster
5116,2,21,705,62,False,False,Requiem,Tabitha,BusterBeachside
5086,2,21,737,62,False,False,Requiem,Brenner,Dyslexic Lizard
5033,2,19,639,62,False,False,Requiem,Caulder,CuntSlayer
5017,2,19,659,62,False,False,Requiem,Tabitha,EBSY
5004,1,25,929,62,False,False,Requiem,Penny,Feda
4943,1,19,677,62,False,False,Requiem,Will,Red-One
4940,1,19,740,62,False,False,Requiem,Forsythe,Deremius
4915,2,24,924,62,False,False,Requiem,Brenner,Ghancc
4910,2,17,580,62,False,False,Requiem,Tabitha,Mahizzle
4847,2,15,469,62,False,True,Requiem,Tabitha,Ghancc
4714,1,16,566,62,False,False,Requiem,Penny,MicrOvven
4681,2,12,331,62,False,False,Requiem,Tabitha,Nanao
4676,1,13,424,62,False,True,Requiem,Tabitha,LuarSoleil
4665,2,15,493,62,False,True,Requiem,Caulder,Whealy
4643,2,10,251,62,False,False,Requiem,Caulder,TheManCalledBen
4620,1,16,547,62,False,False,Requiem,Tabitha,Divva
4614,2,18,653,62,False,False,Requiem,Brenner,Aidan
4602,2,24,861,62,False,False,Requiem,Greyfield,xaltt
4585,2,13,393,62,False,True,Requiem,Tabitha,Darq
4542,2,9,210,62,False,True,Requiem,Isabella,Moot
4491,1,19,670,62,False,True,Requiem,Isabella,rmac
4482,1,6,115,62,False,True,Requiem,Waylon,RayKadoodles
4476,2,11,296,62,False,True,Requiem,Caulder,zielinskigr
4440,1,11,307,62,False,True,Requiem,Tabitha,Tee Lord
4408,2,12,329,62,False,True,Requiem,Forsythe,Mewtwo
4367,1,21,828,62,False,False,Requiem,Penny,Sliicer
4140,1,21,838,62,False,False,Requiem,Caulder,Tayufa
4114,2,17,588,62,False,False,Requiem,Tasha,Average__Joe
4100,1,15,519,62,False,False,Requiem,Will,joebrooklyn39
4021,1,18,624,62,False,False,Requiem,Isabella,Nuclear Rat
4006,1,15,517,62,False,False,Requiem,Caulder,Frodoor
3938,2,25,974,62,False,False,Requiem,Tabitha,Nuclear Rat
3919,2,10,251,62,False,True,Requiem,Brenner,Whealy
3908,1,9,226,62,False,True,Requiem,Tinker,FindMyNeotank
3895,1,19,676,62,False,False,Requiem,Penny,DC290
3889,2,6,102,62,False,True,Requiem,Isabella,Deremius
3885,2,8,167,62,False,True,Requiem,Lin,Lordofcold
3837,2,7,132,62,False,True,Requiem,Gage,TMQs
3767,1,19,783,62,False,False,Requiem,Tabitha,Aidan
3766,2,12,323,62,False,False,Requiem,Will,Akubjay
3707,2,30,1289,62,False,False,Requiem,Brenner,Darqspeaker
3635,2,21,836,62,False,False,Requiem,Penny,不是icy
3489,1,10,270,62,False,False,Requiem,Will,Divva
3354,1,7,149,62,False,True,Requiem,Grat,fuzzygenie
3335,1,15,531,62,False,False,Requiem,Brenner,Tee Lord
3274,1,12,361,62,False,False,Requiem,Forsythe,Akubjay
3272,2,11,300,62,False,False,Requiem,Tasha,Tayufa
3252,1,28,1231,62,False,False,Requiem,Brenner,Rush_FTK
3210,2,7,60,62,False,True,Requiem,Tabitha,KaelDra27
3169,2,17,548,62,False,False,Requiem,Caulder,Maleous
3056,1,20,715,62,False,False,Requiem,Forsythe,Akubjay
3028,2,19,628,62,False,False,Requiem,Greyfield,Cheshirecat
3015,2,17,609,62,False,False,Requiem,Penny,Sliicer
3001,2,16,573,62,False,False,Requiem,Hawk,Rush_FTK
2992,2,18,577,62,False,False,Requiem,Forsythe,Lordofcold
2935,1,18,699,62,False,False,Requiem,Forsythe,Maleous
2845,1,23,873,62,False,False,Requiem,Lin,Lordofcold
2824,1,19,734,62,False,False,Requiem,Hawk,Rush_FTK
2774,1,14,451,62,False,False,Requiem,Caulder,Mini Nini
2733,1,17,597,62,False,False,Requiem,Lin,Akubjay
2697,2,17,566,62,False,False,Requiem,Lee,CommanderLuciel
2646,1,24,851,62,False,False,Requiem,Penny,Chan ' tcho
2583,1,7,148,62,False,True,Requiem,Lin,Super Vlad
2561,1,15,508,62,False,False,Requiem,Forsythe,Maleous
2526,2,17,628,62,False,False,Requiem,Forsythe,Maleous
2418,2,18,629,62,False,False,Requiem,Tasha,N0o2
2415,1,17,609,62,False,False,Requiem,Lin,Lordofcold
2301,2,21,804,62,False,False,Requiem,Tabitha,BleakHorizon
2237,2,19,676,62,False,True,Requiem,Lin,Super Vlad
2228,2,15,474,62,False,True,Requiem,Caulder,Mini Nini
2199,2,8,183,62,False,False,Requiem,Caulder,Mini Nini
2108,2,20,694,62,False,False,Requiem,Caulder,Rush_FTK
5983,1,19,1008,172,False,True,Second Heaven,Forsythe,PhantomFullForce
5829,1,27,1247,172,False,False,Second Heaven,Hawk,Tee Lord
5630,1,20,959,172,False,False,Second Heaven,Lin,Plague
5578,1,15,550,172,False,False,Second Heaven,Hawk,CuntSlayer
5527,2,15,608,172,False,False,Second Heaven,Mira,BWAVE
5504,2,20,898,172,False,False,Second Heaven,Tabitha,SparkFox
5431,2,18,719,172,False,False,Second Heaven,Penny,HoshiNoKoe13
5424,1,30,1772,172,False,False,Second Heaven,Hawk,Average__Joe
5397,2,19,802,172,False,False,Second Heaven,Brenner,Adnavacake
5387,2,23,1162,172,False,False,Second Heaven,Lin,Ndrangheta'
5369,2,17,637,172,False,True,Second Heaven,Greyfield,Draco
5320,2,33,1837,172,False,False,Second Heaven,Tabitha,Abreu
5302,2,18,682,172,False,False,Second Heaven,Lin,Nanao
5298,1,18,791,172,False,False,Second Heaven,Greyfield,Nonova
5291,2,21,1051,172,False,False,Second Heaven,Will,Hurricane_Slash
5253,2,10,282,172,False,False,Second Heaven,Brenner,SSAO
5181,1,13,471,172,False,True,Second Heaven,Waylon,Barondoctor
5174,1,22,1125,172,False,False,Second Heaven,Mira,TheManCalledBen
5145,2,17,728,172,False,False,Second Heaven,Brenner,SSAO
5107,1,28,1285,172,False,False,Second Heaven,Tabitha,Mahizzle
4974,1,22,1089,172,False,False,Second Heaven,Will,Tayufa
4926,2,23,1015,172,False,False,Second Heaven,Greyfield,Ghancc
4913,1,18,761,172,False,False,Second Heaven,(No CO),Mahizzle
4853,1,14,596,172,False,True,Second Heaven,Lin,BusterBeachside
4843,2,22,969,172,False,False,Second Heaven,Lin,Lordofcold
4782,2,23,1052,172,False,False,Second Heaven,Hawk,Feda
4777,1,24,1178,172,False,False,Second Heaven,Gage,Red-One
4690,2,15,527,172,False,False,Second Heaven,Tabitha,Tee Lord
4655,1,9,263,172,False,True,Second Heaven,Tinker,Curiosity
4638,1,25,1331,172,False,False,Second Heaven,Caulder,zielinskigr
4632,1,18,760,172,False,False,Second Heaven,Tabitha,Nanao
4621,2,15,617,172,False,False,Second Heaven,Caulder,TheManCalledBen
4605,2,19,822,172,False,False,Second Heaven,Isabella,LeLieuTenant
4558,2,38,1864,172,False,False,Second Heaven,Penny,Zerobillion
4458,1,43,2341,172,False,False,Second Heaven,Zhaotiantong,FindMyNeotank
4414,2,14,525,172,False,True,Second Heaven,Isabella,Sora
4413,2,7,164,172,False,True,Second Heaven,Zhaotiantong,EBSY
4392,2,21,917,172,False,False,Second Heaven,Lee,joebrooklyn39
4304,2,25,1330,172,False,False,Second Heaven,Isabella,Average__Joe
4236,1,16,670,172,False,False,Second Heaven,Isabella,Antihero
4178,2,28,1580,172,False,False,Second Heaven,Lin,PhantomFullForce
4174,2,18,757,172,False,False,Second Heaven,Caulder,Darq
3884,2,16,649,172,False,True,Second Heaven,Brenner,zielinskigr
3879,2,25,1248,172,False,False,Second Heaven,Lin,PhantomFullForce
3843,2,18,755,172,False,True,Second Heaven,Gage,levelport
3829,1,22,1079,172,False,False,Second Heaven,Isabella,TheManCalledBen
3814,2,12,357,172,False,False,Second Heaven,Penny,joebrooklyn39
3787,1,9,309,172,False,True,Second Heaven,Waylon,Shmoequey
3785,1,17,732,172,False,False,Second Heaven,Lin,zielinskigr
3679,1,21,993,172,False,False,Second Heaven,Hawk,Wellaran
3630,2,9,235,172,False,True,Second Heaven,Brenner,NeroZonbolt
3449,1,21,1051,172,False,False,Second Heaven,Greyfield,overlordto12
5958,2,21,1138,134,False,False,Simple Finale,Isabella,TheManCalledBen
5899,2,7,140,134,False,True,Simple Finale,Isabella,Airmaster
5861,2,14,628,134,False,False,Simple Finale,Brenner,PhantomFullForce
5836,2,16,759,134,False,False,Simple Finale,Will,PhantomFullForce
5802,2,17,759,134,False,False,Simple Finale,Hawk,Ndrangheta'
5770,2,25,1396,134,False,False,Simple Finale,Mira,Barondoctor
5735,1,15,617,134,False,False,Simple Finale,Hawk,Ritmo
5593,2,9,247,134,False,True,Simple Finale,Brenner,Nonova
5537,1,8,212,134,False,True,Simple Finale,Will,Heroes
5518,2,17,848,134,False,False,Simple Finale,Will,Lordofcold
5499,1,20,987,134,False,False,Simple Finale,Tabitha,Nanao
5432,1,11,384,134,False,True,Simple Finale,Brenner,SparkFox
5421,1,6,124,134,False,True,Simple Finale,Penny,HoshiNoKoe13
5409,1,13,556,134,False,False,Simple Finale,Will,PhantomFullForce
5406,1,28,1781,134,False,False,Simple Finale,Brenner,IDSSleeperAgent
5273,1,15,701,134,False,False,Simple Finale,Lin,Mike Zack
5255,1,22,1293,134,False,False,Simple Finale,Brenner,SSAO
5251,1,13,543,134,False,False,Simple Finale,Mira,BWAVE
5218,2,6,96,134,False,False,Simple Finale,Caulder,Lordofcold
5206,1,13,475,134,False,False,Simple Finale,Lin,Mike Zack
5165,2,16,763,134,False,False,Simple Finale,Lin,Ndrangheta'
5105,1,21,1116,134,False,False,Simple Finale,Will,RayKadoodles
5070,1,18,950,134,False,True,Simple Finale,Tabitha,Darq
5035,1,17,673,134,False,False,Simple Finale,Mira,Ghancc
5029,1,8,219,134,False,True,Simple Finale,Will,Feda
5007,2,12,436,134,False,False,Simple Finale,Lin,Abreu
4991,1,19,943,134,False,False,Simple Finale,Lee,Ghancc
4939,1,17,854,134,False,False,Simple Finale,Tabitha,SparkFox
4907,1,11,431,134,False,False,Simple Finale,Lee,Ghancc
4873,2,17,744,134,False,False,Simple Finale,Caulder,Feda
4858,1,8,205,134,False,True,Simple Finale,Penny,Darq
4854,1,11,406,134,False,True,Simple Finale,Brenner,PhantomFullForce
4846,2,9,256,134,False,True,Simple Finale,Penny,MicrOvven
4812,1,20,1055,134,False,False,Simple Finale,Brenner,Feda
4766,1,15,699,134,False,False,Simple Finale,Isabella,Feda
4757,1,13,547,134,False,True,Simple Finale,Penny,MihoNishizumi
4749,1,8,211,134,False,True,Simple Finale,Brenner,Ghancc
4669,1,12,499,134,False,False,Simple Finale,Caulder,Average__Joe
4625,1,25,1259,134,False,False,Simple Finale,Greyfield,Chan ' tcho
4582,1,15,719,134,False,False,Simple Finale,Lin,Geko
4502,2,12,436,134,False,False,Simple Finale,Brenner,Aidan
4444,1,21,1086,134,False,False,Simple Finale,Lin,Lordofcold
4437,2,7,145,134,False,True,Simple Finale,Caulder,TheManCalledBen
4407,2,10,313,134,False,True,Simple Finale,Tabitha,LuarSoleil
4391,1,17,783,134,False,False,Simple Finale,Tabitha,Tee Lord
4266,2,17,827,134,False,False,Simple Finale,Tabitha,Villefort
4255,1,13,560,134,False,True,Simple Finale,Grat,Brandon_Burgh
4194,1,27,1717,134,False,False,Simple Finale,Tabitha,Darqspeaker
4171,1,22,1092,134,False,False,Simple Finale,Waylon,Pistolaceo
4164,2,10,305,134,False,False,Simple Finale,Zhaotiantong,Mini Nini
4084,2,13,522,134,False,False,Simple Finale,Tabitha,Villefort
4034,1,17,803,134,False,False,Simple Finale,Hawk,King Arthur
3940,1,11,424,134,False,False,Simple Finale,Tabitha,Tee Lord
3931,1,8,218,134,False,True,Simple Finale,Tabitha,BusterBeachside
3902,2,19,1028,134,False,False,Simple Finale,Tabitha,Average__Joe
3801,1,12,463,134,False,True,Simple Finale,Tabitha,Darqspeaker
3774,2,7,147,134,False,True,Simple Finale,Lin,Hummus King
3720,1,18,920,134,False,False,Simple Finale,Isabella,Average__Joe
3694,1,26,1553,134,False,False,Simple Finale,Isabella,Geko
3641,1,13,552,134,False,False,Simple Finale,Tabitha,Chan ' tcho
3583,2,12,418,134,False,False,Simple Finale,Forsythe,Spartacous
3574,2,6,105,134,False,True,Simple Finale,Penny,不是icy
3494,1,16,574,134,False,False,Simple Finale,Tinker,KaelDra27
3465,1,16,832,134,False,False,Simple Finale,Lee,Antihero
3395,1,12,481,134,False,False,Simple Finale,Tabitha,Darqspeaker
3145,2,28,1586,134,False,False,Simple Finale,Will,Lordofcold
2930,2,12,429,134,False,False,Simple Finale,Will,badbadbad
2900,2,16,793,134,False,False,Simple Finale,Hawk,CommanderLuciel
2812,1,12,448,134,False,False,Simple Finale,Waylon,LotLaPecera
2777,1,7,159,134,False,True,Simple Finale,Zhaotiantong,G47Rush
2720,1,12,504,134,False,False,Simple Finale,Brenner,Sir Biggles
2706,2,6,105,134,False,True,Simple Finale,Tabitha,BusterBeachside
2696,2,28,1717,134,False,False,Simple Finale,Penny,Rush_FTK
2664,2,22,1191,134,False,False,Simple Finale,Hawk,Mini Nini
2658,2,12,451,134,False,False,Simple Finale,Mira,Rush_FTK
2545,2,17,834,134,False,False,Simple Finale,Hawk,Maleous
2508,1,9,266,134,False,False,Simple Finale,Tasha,N0o2
2482,2,14,638,134,False,False,Simple Finale,Penny,Sliicer
2480,2,15,563,134,False,False,Simple Finale,Caulder,su. 
2467,1,18,879,134,False,False,Simple Finale,Lin,Lordofcold
5944,2,37,1744,106,True,True,Tactical Bombing,Zhaotiantong,Nanao
5877,2,17,654,106,True,False,Tactical Bombing,Tabitha,HoshiNoKoe13
5875,2,13,470,106,True,True,Tactical Bombing,Penny,BusterBeachside
5813,2,22,976,106,True,False,Tactical Bombing,Waylon,Barondoctor
5678,2,14,551,106,True,False,Tactical Bombing,Forsythe,PhantomFullForce
5666,2,7,139,106,True,True,Tactical Bombing,Hawk,TheManCalledBen
5639,1,12,401,106,True,False,Tactical Bombing,Brenner,Abreu
5597,1,11,336,106,True,True,Tactical Bombing,Will,Heroes
5582,1,16,629,106,True,False,Tactical Bombing,Isabella,Lolom
5532,2,21,918,106,True,False,Tactical Bombing,Tabitha,Ndrangheta'
5529,1,12,409,106,True,False,Tactical Bombing,Tabitha,BWAVE
5445,1,13,379,106,True,False,Tactical Bombing,Isabella,Mike Zack
5393,2,15,502,106,True,False,Tactical Bombing,Hawk,Chopstix
5297,2,16,516,106,True,False,Tactical Bombing,Lin,Mike Zack
5289,2,18,702,106,True,False,Tactical Bombing,Waylon,Draco
5240,1,11,315,106,True,False,Tactical Bombing,Brenner,Mahizzle
5239,1,12,394,106,True,False,Tactical Bombing,Grat,Deremius
5085,1,14,529,106,True,False,Tactical Bombing,Caulder,Chopstix
4975,2,12,411,106,True,False,Tactical Bombing,Waylon,sarastro
4972,2,16,645,106,True,False,Tactical Bombing,Waylon,TMQs
4948,1,16,554,106,True,False,Tactical Bombing,Hawk,Chopstix
4924,1,14,595,106,True,False,Tactical Bombing,Tabitha,JTQWN
4887,2,14,538,106,True,False,Tactical Bombing,Waylon,BusterBeachside
4840,2,13,455,106,True,True,Tactical Bombing,Hawk,Jonathan2357
4837,2,18,757,106,True,False,Tactical Bombing,Tabitha,Mahizzle
4780,2,9,214,106,True,True,Tactical Bombing,Brenner,Whealy
4772,2,17,693,106,True,False,Tactical Bombing,Hawk,Geko
4771,1,12,409,106,True,False,Tactical Bombing,Tabitha,Operation Mechstorm
4745,1,14,522,106,True,True,Tactical Bombing,Tabitha,Nanao
4732,1,13,525,106,True,False,Tactical Bombing,Tabitha,PhantomFullForce
4628,2,17,666,106,True,False,Tactical Bombing,Caulder,zielinskigr
4601,2,18,720,106,True,False,Tactical Bombing,Tasha,xaltt
4591,2,13,422,106,True,False,Tactical Bombing,Penny,Nanao
4549,1,17,756,106,True,False,Tactical Bombing,Zhaotiantong,JTQWN
4520,1,17,670,106,True,False,Tactical Bombing,Gage,Sgt.Chloride
